MYNamespaceID,MYObjectID,MZDateEdited,MYCollectionID,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],MYDatasetID[4],MYStatus,MYOriginalSpecimenID,MYNotes,MYVerificationStatus[0],MYDataSource,MYPreservation[0],MYLanguage,MYEditNotes,MYEvent[0],MYEvent[1],MYGathering[0][MYLeg][0],MYGathering[0][MYLeg][1],MYGathering[0][MYDateBegin],MYGathering[0][MYDateEnd],MYGathering[0][MYHabitatDescription],MYGathering[0][MYCoordinatesVerbatim],MYGathering[0][MYLatitude],MYGathering[0][MYLongitude],MYGathering[0][MYCoordinateSystem],MYGathering[0][MYCoordinateSource],MYGathering[0][MYAlt],MYGathering[0][MYCoordinateNotes],MYGathering[0][MYCountry],MYGathering[0][MYAdministrativeProvince],MYGathering[0][MYDateVerbatim],MYGathering[0][MYMunicipality],MYGathering[0][MYLocality],MYGathering[0][MYSamplingMethod],MYGathering[0][MYLocalityDescription],MYGathering[0][MYCollectingEventName],MYGathering[0][MYUnit][0][MYRecordBasis],MYGathering[0][MYUnit][0][MYNotes],MYGathering[0][MYUnit][0][MYCount],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxonRank],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxon],MYGathering[0][MYUnit][0][MYIdentification][0][MYAuthor],MYGathering[0][MYUnit][0][MYIdentification][0][MYPreferredIdentification]
utu:ZMUT,HILLT1-150114,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150114,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,29.12.2014,14.01.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,29.12.2014 11:30 - 14.01.2015 11:11,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150129,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150129,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,14.01.2015,29.01.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,14.01.2015 11:11 - 29.01.2015 10:11,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150212,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150212,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,29.01.2015,12.02.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,29.01.2015 10:11 - 12.02.2015 10:43,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150226,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150226,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,12.02.2015,26.02.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,12.02.2015 10:43 - 26.02.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150312,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150312,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
The start time is approximate. End time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,26.02.2015,12.03.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,26.02.2015 11:30 - 12.03.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150326,2022-07-06T22:25:04+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150326,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,12.03.2015,26.03.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,12.03.2015 11:30 - 26.03.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150409,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150409,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,26.03.2015,09.04.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,26.03.2015 11:30 - 09.04.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150423,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150423,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,09.04.2015,23.04.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,09.04.2015 11:30 - 23.04.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150507,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150507,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,23.04.2015,07.05.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,23.04.2015 11:30 - 07.05.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150521,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150521,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated. End time is estimated",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,07.05.2015,21.05.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,07.05.2015 11:30 - 21.05.2015 11:30,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150604,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150604,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Start time is estimated.",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,21.05.2015,04.06.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,21.05.2015 11:30 - 04.06.2015 11:37,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150618,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150618,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,04.06.2015,18.06.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,04.06.2015 11:37 - 18.06.2015 11:33,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150702,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150702,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,18.06.2015,02.07.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,18.06.2015 11:33 - 02.07.2015 11:54,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150716,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150716,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information):",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,02.07.2015,16.07.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,02.07.2015 11:54 - 16.07.2015 12:17,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150730,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150730,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
New species from this week could be named after the visiting school. See research diary 31.7.2015",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,16.07.2015,30.07.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,16.07.2015 12:17 - 30.07.2015 11:15,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
utu:ZMUT,HILLT1-150813,2022-07-06T22:25:05+0300,HR.1648,GX.1960,GX.1987,GX.1997,GX.1998,,Ok,HILLT1-150813,"Temporarily stored in several glass jars (e.g. Ichneumonids are in a separate jar, but have not yet been pinned and uploaded to the Kotka database)

Verbatim notes (as originally written in Uganda, often contain superfluous information): 
Contains a female Epirhyssa overlaeti!",Ok,https://doi.org/10.5281/zenodo.2225643,Ethanol80,english,,Ichneumonoidea removed,,"Hopkins, Tapani",,30.07.2015,13.08.2015,"Medium altitude moist evergreen forest, primary forest with minimal disturbance (2-3 trees / km2 logged before 1970). 

Trap site description:
Primary forest at higher elevation. Drier than the lower elevation forest. Rocks, gravel and red clay underfoot.

Original trap site description (verbatim as written in Uganda 2014): 
K30 hill top. This and trap HILLT2 were originally going to go by CC and K30S respectively, but those had no hill tops findable. Fallen tree with lots of branches and even leaves, quite a tangle. The insects seem to fly along the tree's trunk, so the trap is near the base of the trunk touching it and cutting their path. Gravelly and rocky soil, so much so it was hard to get pegs in. A Rhyssinae was caught here the previous week, when landed on one of the nearby fallen branches / trees (A267).",,0.548582,30.361364,Wgs84,Gps,1517.241577,,Uganda,Kabarole district,30.07.2015 11:15 - 13.08.2015 09:13,Fort Portal,Kibale National Park,Malaise,"Site HILL, Malaise trap HILLT1, Kanyawara",Uganda 2014-2015,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects, other invertebrates and occasionally vertebrates mixed together in 80% ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.",numerous,kingdom,Animalia,Linnaeus,yes
